Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,season,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
D1,03/09/2022,Stuttgart,Schalke 04,1,1,D,1.0,1.0,D,2022-2023,13.0,13.0,3.0,4.0,11.0,10.0,5.0,7.0,4.0,2.0,1.0,0.0
D1,03/09/2022,Union Berlin,Bayern Munich,1,1,D,1.0,1.0,D,2022-2023,10.0,21.0,3.0,6.0,19.0,7.0,5.0,7.0,1.0,2.0,0.0,0.0
D1,03/09/2022,Wolfsburg,FC Koln,2,4,A,1.0,3.0,A,2022-2023,9.0,18.0,3.0,5.0,13.0,14.0,5.0,4.0,2.0,1.0,0.0,0.0
D1,03/09/2022,Ein Frankfurt,RB Leipzig,4,0,H,2.0,0.0,H,2022-2023,14.0,5.0,9.0,0.0,14.0,10.0,4.0,3.0,1.0,1.0,0.0,0.0
D1,04/09/2022,Augsburg,Hertha,0,2,A,0.0,0.0,D,2022-2023,8.0,16.0,2.0,6.0,12.0,15.0,5.0,1.0,2.0,1.0,0.0,0.0
D1,04/09/2022,M'gladbach,Mainz,0,1,A,0.0,0.0,D,2022-2023,13.0,12.0,3.0,5.0,8.0,15.0,4.0,8.0,1.0,4.0,1.0,0.0
D1,09/09/2022,Werder Bremen,Augsburg,0,1,A,0.0,0.0,D,2022-2023,11.0,14.0,6.0,5.0,12.0,12.0,3.0,7.0,4.0,5.0,0.0,0.0
D1,10/09/2022,Bayern Munich,Stuttgart,2,2,D,1.0,0.0,H,2022-2023,18.0,8.0,7.0,3.0,11.0,9.0,3.0,0.0,2.0,5.0,0.0,0.0
D1,10/09/2022,Ein Frankfurt,Wolfsburg,0,1,A,0.0,0.0,D,2022-2023,11.0,6.0,0.0,3.0,16.0,13.0,10.0,5.0,2.0,4.0,0.0,0.0
D1,10/09/2022,Hertha,Leverkusen,2,2,D,0.0,0.0,D,2022-2023,17.0,11.0,6.0,5.0,15.0,16.0,3.0,5.0,3.0,1.0,0.0,0.0
D1,10/09/2022,Hoffenheim,Mainz,4,1,H,0.0,0.0,D,2022-2023,21.0,10.0,9.0,2.0,9.0,13.0,7.0,5.0,3.0,2.0,0.0,1.0
D1,10/09/2022,RB Leipzig,Dortmund,3,0,H,2.0,0.0,H,2022-2023,14.0,4.0,5.0,0.0,12.0,6.0,5.0,8.0,2.0,1.0,0.0,0.0
D1,10/09/2022,Schalke 04,Bochum,3,1,H,1.0,0.0,H,2022-2023,20.0,9.0,8.0,2.0,12.0,16.0,3.0,8.0,2.0,3.0,0.0,0.0
D1,11/09/2022,FC Koln,Union Berlin,0,1,A,0.0,1.0,A,2022-2023,7.0,12.0,2.0,3.0,15.0,12.0,7.0,8.0,4.0,1.0,1.0,0.0
D1,11/09/2022,Freiburg,M'gladbach,0,0,D,0.0,0.0,D,2022-2023,13.0,14.0,8.0,5.0,13.0,6.0,7.0,6.0,1.0,1.0,0.0,0.0
D1,16/09/2022,Mainz,Hertha,1,1,D,0.0,1.0,A,2022-2023,12.0,4.0,2.0,2.0,12.0,10.0,4.0,3.0,3.0,5.0,0.0,0.0
D1,17/09/2022,Augsburg,Bayern Munich,1,0,H,0.0,0.0,D,2022-2023,9.0,21.0,4.0,7.0,16.0,9.0,2.0,8.0,3.0,1.0,0.0,0.0
D1,17/09/2022,Dortmund,Schalke 04,1,0,H,0.0,0.0,D,2022-2023,19.0,3.0,7.0,0.0,12.0,14.0,11.0,2.0,3.0,2.0,0.0,0.0
D1,17/09/2022,Leverkusen,Werder Bremen,1,1,D,0.0,0.0,D,2022-2023,19.0,19.0,7.0,7.0,5.0,14.0,9.0,6.0,2.0,3.0,0.0,0.0
D1,17/09/2022,Stuttgart,Ein Frankfurt,1,3,A,0.0,1.0,A,2022-2023,15.0,13.0,2.0,8.0,9.0,11.0,7.0,4.0,2.0,0.0,0.0,0.0
D1,17/09/2022,M'gladbach,RB Leipzig,3,0,H,2.0,0.0,H,2022-2023,21.0,13.0,10.0,6.0,14.0,14.0,8.0,3.0,2.0,2.0,0.0,0.0
D1,18/09/2022,Union Berlin,Wolfsburg,2,0,H,0.0,0.0,D,2022-2023,16.0,5.0,4.0,0.0,18.0,6.0,4.0,1.0,0.0,0.0,0.0,0.0
D1,18/09/2022,Bochum,FC Koln,1,1,D,1.0,0.0,H,2022-2023,7.0,18.0,0.0,3.0,12.0,8.0,4.0,8.0,0.0,1.0,0.0,0.0
D1,18/09/2022,Hoffenheim,Freiburg,0,0,D,0.0,0.0,D,2022-2023,10.0,14.0,3.0,4.0,15.0,9.0,5.0,3.0,1.0,2.0,0.0,0.0
D1,30/09/2022,Bayern Munich,Leverkusen,4,0,H,3.0,0.0,H,2022-2023,20.0,10.0,10.0,5.0,10.0,6.0,6.0,2.0,0.0,0.0,0.0,0.0
D1,01/10/2022,Ein Frankfurt,Union Berlin,2,0,H,2.0,0.0,H,2022-2023,14.0,14.0,4.0,5.0,4.0,11.0,4.0,7.0,3.0,4.0,1.0,0.0
D1,01/10/2022,FC Koln,Dortmund,3,2,H,0.0,1.0,A,2022-2023,20.0,21.0,16.0,13.0,14.0,10.0,7.0,11.0,4.0,3.0,0.0,0.0
D1,01/10/2022,Freiburg,Mainz,2,1,H,2.0,0.0,H,2022-2023,13.0,17.0,6.0,7.0,9.0,15.0,5.0,5.0,2.0,4.0,0.0,0.0
D1,01/10/2022,RB Leipzig,Bochum,4,0,H,2.0,0.0,H,2022-2023,17.0,2.0,9.0,1.0,8.0,8.0,7.0,2.0,0.0,2.0,0.0,0.0
D1,01/10/2022,Wolfsburg,Stuttgart,3,2,H,2.0,2.0,D,2022-2023,20.0,15.0,7.0,7.0,16.0,14.0,8.0,5.0,3.0,5.0,0.0,0.0
D1,01/10/2022,Werder Bremen,M'gladbach,5,1,H,4.0,0.0,H,2022-2023,14.0,13.0,9.0,9.0,8.0,8.0,4.0,5.0,0.0,1.0,0.0,0.0
D1,02/10/2022,Hertha,Hoffenheim,1,1,D,1.0,1.0,D,2022-2023,13.0,16.0,5.0,4.0,5.0,15.0,2.0,6.0,2.0,1.0,0.0,0.0
D1,02/10/2022,Schalke 04,Augsburg,2,3,A,1.0,2.0,A,2022-2023,16.0,11.0,5.0,5.0,11.0,10.0,8.0,4.0,2.0,6.0,0.0,1.0
D1,07/10/2022,Hoffenheim,Werder Bremen,1,2,A,1.0,1.0,D,2022-2023,16.0,8.0,6.0,3.0,12.0,18.0,3.0,3.0,3.0,3.0,0.0,0.0
D1,08/10/2022,Augsburg,Wolfsburg,1,1,D,0.0,1.0,A,2022-2023,18.0,12.0,5.0,7.0,19.0,11.0,11.0,5.0,5.0,3.0,0.0,0.0
D1,08/10/2022,Bochum,Ein Frankfurt,3,0,H,0.0,0.0,D,2022-2023,11.0,11.0,6.0,2.0,12.0,10.0,9.0,4.0,2.0,1.0,0.0,0.0
D1,08/10/2022,Leverkusen,Schalke 04,4,0,H,2.0,0.0,H,2022-2023,13.0,2.0,7.0,1.0,9.0,17.0,3.0,3.0,1.0,1.0,0.0,0.0
D1,08/10/2022,Mainz,RB Leipzig,1,1,D,1.0,0.0,H,2022-2023,9.0,12.0,3.0,3.0,12.0,12.0,4.0,2.0,1.0,1.0,0.0,0.0
D1,08/10/2022,Dortmund,Bayern Munich,2,2,D,0.0,1.0,A,2022-2023,13.0,9.0,6.0,3.0,8.0,11.0,7.0,4.0,3.0,6.0,0.0,1.0
D1,09/10/2022,M'gladbach,FC Koln,5,2,H,2.0,1.0,H,2022-2023,13.0,5.0,6.0,3.0,8.0,14.0,7.0,4.0,2.0,3.0,0.0,1.0
D1,09/10/2022,Hertha,Freiburg,2,2,D,1.0,1.0,D,2022-2023,11.0,10.0,3.0,4.0,14.0,13.0,4.0,2.0,2.0,1.0,0.0,0.0
D1,09/10/2022,Stuttgart,Union Berlin,0,1,A,0.0,0.0,D,2022-2023,9.0,7.0,3.0,4.0,12.0,10.0,2.0,5.0,3.0,3.0,1.0,0.0
D1,14/10/2022,Schalke 04,Hoffenheim,0,3,A,0.0,2.0,A,2022-2023,14.0,18.0,2.0,7.0,12.0,8.0,4.0,5.0,2.0,2.0,0.0,0.0
D1,15/10/2022,Ein Frankfurt,Leverkusen,5,1,H,1.0,0.0,H,2022-2023,20.0,5.0,11.0,2.0,10.0,9.0,7.0,1.0,0.0,4.0,0.0,1.0
D1,15/10/2022,Stuttgart,Bochum,4,1,H,2.0,1.0,H,2022-2023,16.0,14.0,7.0,4.0,6.0,17.0,3.0,3.0,0.0,3.0,0.0,0.0
D1,15/10/2022,Werder Bremen,Mainz,0,2,A,0.0,1.0,A,2022-2023,14.0,11.0,4.0,5.0,3.0,11.0,3.0,3.0,1.0,2.0,0.0,0.0
D1,15/10/2022,Wolfsburg,M'gladbach,2,2,D,1.0,1.0,D,2022-2023,16.0,10.0,4.0,5.0,13.0,11.0,7.0,6.0,3.0,3.0,0.0,0.0
D1,15/10/2022,RB Leipzig,Hertha,3,2,H,3.0,0.0,H,2022-2023,14.0,16.0,5.0,5.0,17.0,9.0,8.0,4.0,2.0,3.0,0.0,0.0
D1,16/10/2022,FC Koln,Augsburg,3,2,H,0.0,1.0,A,2022-2023,14.0,7.0,6.0,3.0,11.0,15.0,5.0,3.0,2.0,4.0,0.0,0.0
D1,16/10/2022,Union Berlin,Dortmund,2,0,H,2.0,0.0,H,2022-2023,14.0,13.0,5.0,6.0,15.0,5.0,5.0,8.0,1.0,2.0,0.0,0.0
D1,16/10/2022,Bayern Munich,Freiburg,5,0,H,2.0,0.0,H,2022-2023,18.0,6.0,8.0,0.0,8.0,9.0,5.0,5.0,0.0,2.0,0.0,0.0
D1,21/10/2022,Mainz,FC Koln,5,0,H,3.0,0.0,H,2022-2023,15.0,6.0,7.0,2.0,13.0,14.0,5.0,4.0,1.0,5.0,0.0,1.0
D1,22/10/2022,Augsburg,RB Leipzig,3,3,D,1.0,0.0,H,2022-2023,11.0,19.0,3.0,8.0,15.0,11.0,3.0,6.0,7.0,1.0,1.0,0.0
D1,22/10/2022,Dortmund,Stuttgart,5,0,H,3.0,0.0,H,2022-2023,19.0,10.0,10.0,1.0,7.0,8.0,9.0,2.0,1.0,0.0,0.0,0.0
D1,22/10/2022,Freiburg,Werder Bremen,2,0,H,0.0,0.0,D,2022-2023,25.0,10.0,7.0,2.0,14.0,12.0,6.0,2.0,2.0,2.0,0.0,1.0
D1,22/10/2022,Hoffenheim,Bayern Munich,0,2,A,0.0,2.0,A,2022-2023,7.0,23.0,3.0,10.0,12.0,8.0,7.0,5.0,3.0,2.0,0.0,0.0
D1,22/10/2022,Leverkusen,Wolfsburg,2,2,D,1.0,1.0,D,2022-2023,13.0,9.0,5.0,3.0,19.0,5.0,3.0,3.0,3.0,1.0,0.0,0.0
D1,22/10/2022,M'gladbach,Ein Frankfurt,1,3,A,0.0,3.0,A,2022-2023,8.0,16.0,3.0,5.0,9.0,20.0,3.0,2.0,3.0,2.0,0.0,0.0
D1,23/10/2022,Bochum,Union Berlin,2,1,H,1.0,0.0,H,2022-2023,8.0,6.0,5.0,3.0,14.0,10.0,3.0,7.0,1.0,3.0,0.0,0.0
D1,23/10/2022,Hertha,Schalke 04,2,1,H,0.0,0.0,D,2022-2023,11.0,9.0,4.0,2.0,14.0,14.0,5.0,6.0,5.0,1.0,0.0,0.0
D1,28/10/2022,Werder Bremen,Hertha,1,0,H,0.0,0.0,D,2022-2023,15.0,9.0,4.0,1.0,14.0,11.0,4.0,5.0,2.0,3.0,0.0,0.0
D1,29/10/2022,Bayern Munich,Mainz,6,2,H,3.0,1.0,H,2022-2023,25.0,13.0,12.0,5.0,10.0,11.0,8.0,5.0,1.0,1.0,0.0,0.0
D1,29/10/2022,RB Leipzig,Leverkusen,2,0,H,1.0,0.0,H,2022-2023,10.0,4.0,6.0,1.0,9.0,7.0,3.0,3.0,3.0,3.0,0.0,0.0
D1,29/10/2022,Stuttgart,Augsburg,2,1,H,1.0,1.0,D,2022-2023,31.0,12.0,8.0,6.0,7.0,12.0,10.0,3.0,1.0,2.0,0.0,0.0
D1,29/10/2022,Wolfsburg,Bochum,4,0,H,2.0,0.0,H,2022-2023,22.0,10.0,7.0,3.0,7.0,17.0,7.0,2.0,1.0,1.0,0.0,0.0
D1,29/10/2022,Ein Frankfurt,Dortmund,1,2,A,1.0,1.0,D,2022-2023,20.0,8.0,8.0,2.0,15.0,11.0,4.0,3.0,5.0,5.0,0.0,0.0
D1,30/10/2022,Union Berlin,M'gladbach,2,1,H,0.0,1.0,A,2022-2023,14.0,7.0,5.0,3.0,17.0,6.0,6.0,5.0,3.0,2.0,0.0,0.0
D1,30/10/2022,Schalke 04,Freiburg,0,2,A,0.0,1.0,A,2022-2023,12.0,19.0,3.0,9.0,20.0,7.0,4.0,8.0,3.0,2.0,0.0,0.0
D1,30/10/2022,FC Koln,Hoffenheim,1,1,D,1.0,1.0,D,2022-2023,11.0,9.0,3.0,4.0,11.0,10.0,5.0,4.0,1.0,2.0,0.0,1.0
D1,04/11/2022,M'gladbach,Stuttgart,3,1,H,2.0,1.0,H,2022-2023,11.0,13.0,6.0,4.0,13.0,16.0,3.0,5.0,2.0,1.0,0.0,0.0
D1,05/11/2022,Augsburg,Ein Frankfurt,1,2,A,1.0,1.0,D,2022-2023,9.0,12.0,5.0,7.0,17.0,15.0,3.0,6.0,0.0,1.0,0.0,0.0
D1,05/11/2022,Dortmund,Bochum,3,0,H,3.0,0.0,H,2022-2023,6.0,7.0,3.0,1.0,7.0,14.0,2.0,5.0,1.0,1.0,0.0,0.0
D1,05/11/2022,Hertha,Bayern Munich,2,3,A,2.0,3.0,A,2022-2023,7.0,14.0,5.0,4.0,13.0,9.0,2.0,7.0,0.0,0.0,0.0,0.0
D1,05/11/2022,Hoffenheim,RB Leipzig,1,3,A,0.0,1.0,A,2022-2023,11.0,17.0,3.0,8.0,9.0,9.0,6.0,3.0,4.0,2.0,0.0,0.0
D1,05/11/2022,Mainz,Wolfsburg,0,3,A,0.0,1.0,A,2022-2023,16.0,10.0,3.0,3.0,15.0,6.0,9.0,4.0,1.0,1.0,0.0,0.0
D1,05/11/2022,Werder Bremen,Schalke 04,2,1,H,1.0,0.0,H,2022-2023,11.0,19.0,5.0,3.0,11.0,12.0,3.0,3.0,3.0,2.0,0.0,0.0
D1,06/11/2022,Leverkusen,Union Berlin,5,0,H,0.0,0.0,D,2022-2023,11.0,6.0,8.0,1.0,11.0,17.0,1.0,5.0,1.0,4.0,0.0,0.0
D1,06/11/2022,Freiburg,FC Koln,2,0,H,0.0,0.0,D,2022-2023,13.0,6.0,5.0,2.0,9.0,10.0,5.0,3.0,0.0,1.0,0.0,0.0
D1,08/11/2022,Wolfsburg,Dortmund,2,0,H,1.0,0.0,H,2022-2023,15.0,20.0,8.0,6.0,10.0,12.0,6.0,9.0,4.0,2.0,0.0,0.0
D1,08/11/2022,Bayern Munich,Werder Bremen,6,1,H,4.0,1.0,H,2022-2023,21.0,4.0,10.0,1.0,9.0,8.0,8.0,4.0,0.0,0.0,0.0,0.0
D1,08/11/2022,Bochum,M'gladbach,2,1,H,2.0,0.0,H,2022-2023,13.0,8.0,4.0,2.0,11.0,14.0,6.0,3.0,1.0,3.0,0.0,0.0
D1,08/11/2022,Stuttgart,Hertha,2,1,H,1.0,1.0,D,2022-2023,16.0,11.0,7.0,4.0,9.0,15.0,8.0,5.0,3.0,2.0,0.0,0.0
D1,09/11/2022,FC Koln,Leverkusen,1,2,A,1.0,0.0,H,2022-2023,17.0,10.0,7.0,3.0,9.0,7.0,6.0,1.0,1.0,2.0,0.0,0.0
D1,09/11/2022,Ein Frankfurt,Hoffenheim,4,2,H,3.0,1.0,H,2022-2023,15.0,12.0,8.0,3.0,9.0,22.0,4.0,5.0,0.0,3.0,0.0,0.0
D1,09/11/2022,RB Leipzig,Freiburg,3,1,H,0.0,0.0,D,2022-2023,18.0,4.0,8.0,2.0,9.0,21.0,6.0,2.0,1.0,4.0,0.0,0.0
D1,09/11/2022,Schalke 04,Mainz,1,0,H,1.0,0.0,H,2022-2023,13.0,11.0,4.0,1.0,16.0,17.0,1.0,6.0,3.0,1.0,0.0,0.0
D1,09/11/2022,Union Berlin,Augsburg,2,2,D,2.0,2.0,D,2022-2023,18.0,7.0,6.0,2.0,7.0,10.0,6.0,3.0,1.0,4.0,0.0,0.0
D1,11/11/2022,M'gladbach,Dortmund,4,2,H,3.0,2.0,H,2022-2023,11.0,20.0,6.0,10.0,12.0,12.0,2.0,9.0,1.0,2.0,0.0,0.0
D1,12/11/2022,Augsburg,Bochum,0,1,A,0.0,0.0,D,2022-2023,19.0,11.0,5.0,4.0,12.0,9.0,6.0,2.0,1.0,1.0,0.0,0.0
D1,12/11/2022,Hertha,FC Koln,2,0,H,1.0,0.0,H,2022-2023,17.0,10.0,8.0,2.0,15.0,10.0,10.0,5.0,3.0,1.0,0.0,0.0
D1,12/11/2022,Hoffenheim,Wolfsburg,1,2,A,1.0,1.0,D,2022-2023,22.0,6.0,8.0,3.0,15.0,11.0,7.0,1.0,0.0,3.0,0.0,0.0
D1,12/11/2022,Leverkusen,Stuttgart,2,0,H,1.0,0.0,H,2022-2023,11.0,7.0,3.0,1.0,11.0,10.0,4.0,2.0,2.0,3.0,0.0,0.0
D1,12/11/2022,Werder Bremen,RB Leipzig,1,2,A,0.0,1.0,A,2022-2023,7.0,14.0,5.0,3.0,14.0,8.0,0.0,4.0,1.0,2.0,0.0,0.0
D1,12/11/2022,Schalke 04,Bayern Munich,0,2,A,0.0,1.0,A,2022-2023,6.0,22.0,2.0,6.0,7.0,4.0,4.0,5.0,0.0,0.0,0.0,0.0
D1,13/11/2022,Mainz,Ein Frankfurt,1,1,D,1.0,0.0,H,2022-2023,19.0,10.0,6.0,3.0,12.0,8.0,5.0,2.0,2.0,2.0,0.0,0.0
D1,13/11/2022,Freiburg,Union Berlin,4,1,H,4.0,0.0,H,2022-2023,7.0,4.0,5.0,2.0,13.0,9.0,2.0,1.0,0.0,1.0,0.0,1.0
D1,20/01/2023,RB Leipzig,Bayern Munich,1,1,D,0.0,1.0,A,2022-2023,10.0,7.0,3.0,2.0,17.0,12.0,3.0,2.0,2.0,3.0,0.0,0.0
D1,21/01/2023,Bochum,Hertha,3,1,H,2.0,0.0,H,2022-2023,10.0,10.0,3.0,2.0,13.0,13.0,1.0,6.0,1.0,1.0,0.0,0.0
D1,21/01/2023,Ein Frankfurt,Schalke 04,3,0,H,1.0,0.0,H,2022-2023,11.0,18.0,3.0,4.0,14.0,10.0,5.0,4.0,2.0,3.0,0.0,0.0
D1,21/01/2023,Stuttgart,Mainz,1,1,D,1.0,1.0,D,2022-2023,16.0,12.0,4.0,2.0,15.0,17.0,3.0,5.0,1.0,3.0,0.0,0.0
D1,21/01/2023,Union Berlin,Hoffenheim,3,1,H,0.0,1.0,A,2022-2023,23.0,10.0,5.0,5.0,11.0,13.0,9.0,4.0,2.0,1.0,0.0,0.0
D1,21/01/2023,Wolfsburg,Freiburg,6,0,H,3.0,0.0,H,2022-2023,13.0,9.0,11.0,1.0,11.0,12.0,0.0,5.0,1.0,2.0,0.0,0.0
D1,21/01/2023,FC Koln,Werder Bremen,7,1,H,5.0,1.0,H,2022-2023,15.0,4.0,7.0,2.0,10.0,14.0,2.0,2.0,0.0,0.0,0.0,0.0
D1,22/01/2023,Dortmund,Augsburg,4,3,H,2.0,2.0,D,2022-2023,27.0,14.0,10.0,4.0,6.0,9.0,7.0,3.0,1.0,4.0,0.0,0.0
D1,22/01/2023,M'gladbach,Leverkusen,2,3,A,0.0,2.0,A,2022-2023,15.0,13.0,8.0,5.0,12.0,14.0,2.0,3.0,3.0,2.0,0.0,0.0
D1,24/01/2023,Schalke 04,RB Leipzig,1,6,A,0.0,4.0,A,2022-2023,9.0,21.0,1.0,14.0,16.0,13.0,1.0,6.0,1.0,1.0,0.0,0.0
D1,24/01/2023,Bayern Munich,FC Koln,1,1,D,0.0,1.0,A,2022-2023,22.0,2.0,7.0,1.0,7.0,10.0,9.0,4.0,0.0,1.0,0.0,0.0
D1,24/01/2023,Hertha,Wolfsburg,0,5,A,0.0,3.0,A,2022-2023,8.0,15.0,2.0,7.0,20.0,13.0,6.0,4.0,2.0,0.0,0.0,0.0
D1,24/01/2023,Hoffenheim,Stuttgart,2,2,D,1.0,1.0,D,2022-2023,13.0,8.0,5.0,4.0,12.0,4.0,6.0,4.0,1.0,3.0,0.0,1.0
D1,25/01/2023,Mainz,Dortmund,1,2,A,1.0,1.0,D,2022-2023,12.0,12.0,4.0,6.0,15.0,7.0,2.0,3.0,2.0,0.0,0.0,0.0
D1,25/01/2023,Augsburg,M'gladbach,1,0,H,0.0,0.0,D,2022-2023,14.0,7.0,4.0,2.0,15.0,15.0,3.0,2.0,1.0,2.0,0.0,0.0
D1,25/01/2023,Freiburg,Ein Frankfurt,1,1,D,0.0,1.0,A,2022-2023,12.0,4.0,5.0,2.0,15.0,15.0,4.0,3.0,3.0,3.0,0.0,0.0
D1,25/01/2023,Leverkusen,Bochum,2,0,H,1.0,0.0,H,2022-2023,11.0,9.0,4.0,2.0,15.0,14.0,3.0,4.0,2.0,4.0,0.0,0.0
D1,25/01/2023,Werder Bremen,Union Berlin,1,2,A,1.0,1.0,D,2022-2023,8.0,11.0,3.0,5.0,11.0,17.0,5.0,7.0,0.0,0.0,0.0,0.0
D1,27/01/2023,RB Leipzig,Stuttgart,2,1,H,1.0,0.0,H,2022-2023,9.0,10.0,4.0,3.0,8.0,6.0,3.0,6.0,0.0,0.0,0.0,0.0
D1,28/01/2023,Freiburg,Augsburg,3,1,H,2.0,1.0,H,2022-2023,15.0,16.0,9.0,4.0,14.0,9.0,3.0,7.0,3.0,3.0,0.0,0.0
D1,28/01/2023,Hertha,Union Berlin,0,2,A,0.0,1.0,A,2022-2023,10.0,7.0,3.0,3.0,12.0,13.0,3.0,2.0,1.0,2.0,0.0,0.0
D1,28/01/2023,Hoffenheim,M'gladbach,1,4,A,0.0,2.0,A,2022-2023,15.0,10.0,5.0,5.0,23.0,10.0,4.0,3.0,2.0,1.0,0.0,0.0
D1,28/01/2023,Mainz,Bochum,5,2,H,3.0,0.0,H,2022-2023,14.0,14.0,7.0,4.0,17.0,11.0,3.0,2.0,0.0,1.0,0.0,0.0
D1,28/01/2023,Werder Bremen,Wolfsburg,2,1,H,1.0,0.0,H,2022-2023,14.0,7.0,5.0,3.0,16.0,12.0,2.0,6.0,3.0,3.0,0.0,0.0
D1,28/01/2023,Bayern Munich,Ein Frankfurt,1,1,D,1.0,0.0,H,2022-2023,14.0,7.0,6.0,1.0,6.0,4.0,7.0,6.0,3.0,1.0,0.0,0.0
D1,29/01/2023,Schalke 04,FC Koln,0,0,D,0.0,0.0,D,2022-2023,15.0,7.0,2.0,0.0,13.0,16.0,7.0,7.0,3.0,4.0,0.0,0.0
D1,29/01/2023,Leverkusen,Dortmund,0,2,A,0.0,1.0,A,2022-2023,20.0,6.0,7.0,2.0,13.0,20.0,8.0,4.0,2.0,4.0,0.0,0.0
D1,03/02/2023,Augsburg,Leverkusen,1,0,H,0.0,0.0,D,2022-2023,10.0,12.0,5.0,4.0,14.0,8.0,2.0,1.0,3.0,2.0,0.0,0.0
D1,04/02/2023,Bochum,Hoffenheim,5,2,H,3.0,0.0,H,2022-2023,17.0,10.0,11.0,4.0,13.0,15.0,6.0,6.0,2.0,3.0,0.0,0.0
D1,04/02/2023,Dortmund,Freiburg,5,1,H,1.0,1.0,D,2022-2023,24.0,6.0,8.0,3.0,13.0,14.0,14.0,0.0,3.0,4.0,0.0,1.0
D1,04/02/2023,Ein Frankfurt,Hertha,3,0,H,2.0,0.0,H,2022-2023,10.0,13.0,4.0,3.0,12.0,10.0,7.0,1.0,1.0,2.0,0.0,0.0
D1,04/02/2023,FC Koln,RB Leipzig,0,0,D,0.0,0.0,D,2022-2023,9.0,7.0,0.0,2.0,10.0,15.0,5.0,1.0,3.0,4.0,0.0,0.0
D1,04/02/2023,Union Berlin,Mainz,2,1,H,1.0,0.0,H,2022-2023,9.0,9.0,5.0,2.0,12.0,10.0,5.0,5.0,1.0,1.0,0.0,0.0
D1,04/02/2023,M'gladbach,Schalke 04,0,0,D,0.0,0.0,D,2022-2023,17.0,18.0,4.0,5.0,9.0,15.0,9.0,5.0,2.0,3.0,0.0,0.0
D1,05/02/2023,Stuttgart,Werder Bremen,0,2,A,0.0,0.0,D,2022-2023,16.0,9.0,5.0,4.0,8.0,17.0,8.0,4.0,2.0,5.0,0.0,0.0
D1,05/02/2023,Wolfsburg,Bayern Munich,2,4,A,1.0,3.0,A,2022-2023,19.0,9.0,5.0,4.0,10.0,9.0,7.0,4.0,2.0,6.0,0.0,1.0
D1,10/02/2023,Schalke 04,Wolfsburg,0,0,D,0.0,0.0,D,2022-2023,17.0,8.0,5.0,2.0,10.0,20.0,9.0,3.0,1.0,4.0,0.0,0.0
D1,11/02/2023,Bayern Munich,Bochum,3,0,H,1.0,0.0,H,2022-2023,25.0,7.0,12.0,1.0,10.0,12.0,6.0,3.0,1.0,1.0,0.0,0.0
D1,11/02/2023,Freiburg,Stuttgart,2,1,H,0.0,1.0,A,2022-2023,9.0,14.0,5.0,3.0,13.0,10.0,4.0,3.0,3.0,3.0,0.0,0.0
D1,11/02/2023,Hoffenheim,Leverkusen,1,3,A,0.0,1.0,A,2022-2023,11.0,12.0,6.0,5.0,15.0,9.0,5.0,8.0,3.0,1.0,0.0,0.0
D1,11/02/2023,Mainz,Augsburg,3,1,H,2.0,1.0,H,2022-2023,13.0,11.0,7.0,3.0,12.0,6.0,4.0,12.0,1.0,1.0,0.0,0.0
D1,11/02/2023,Werder Bremen,Dortmund,0,2,A,0.0,0.0,D,2022-2023,8.0,17.0,3.0,9.0,7.0,7.0,3.0,7.0,1.0,0.0,0.0,0.0
D1,11/02/2023,RB Leipzig,Union Berlin,1,2,A,1.0,0.0,H,2022-2023,9.0,6.0,1.0,5.0,15.0,13.0,3.0,4.0,4.0,4.0,0.0,0.0
D1,12/02/2023,Hertha,M'gladbach,4,1,H,1.0,1.0,D,2022-2023,17.0,7.0,7.0,3.0,12.0,11.0,4.0,6.0,1.0,1.0,0.0,0.0
D1,12/02/2023,FC Koln,Ein Frankfurt,3,0,H,0.0,0.0,D,2022-2023,9.0,7.0,4.0,1.0,15.0,11.0,3.0,9.0,3.0,2.0,0.0,0.0
D1,17/02/2023,Augsburg,Hoffenheim,1,0,H,0.0,0.0,D,2022-2023,16.0,8.0,3.0,2.0,13.0,14.0,6.0,1.0,3.0,3.0,0.0,0.0
D1,18/02/2023,Bochum,Freiburg,0,2,A,0.0,1.0,A,2022-2023,15.0,15.0,6.0,5.0,15.0,10.0,5.0,5.0,4.0,2.0,1.0,0.0
D1,18/02/2023,M'gladbach,Bayern Munich,3,2,H,1.0,1.0,D,2022-2023,17.0,13.0,7.0,4.0,9.0,9.0,4.0,0.0,0.0,1.0,0.0,1.0
D1,18/02/2023,Stuttgart,FC Koln,3,0,H,1.0,0.0,H,2022-2023,18.0,11.0,7.0,4.0,10.0,12.0,3.0,6.0,3.0,4.0,0.0,0.0
D1,18/02/2023,Wolfsburg,RB Leipzig,0,3,A,0.0,1.0,A,2022-2023,7.0,17.0,2.0,5.0,16.0,15.0,2.0,5.0,1.0,1.0,0.0,0.0
D1,18/02/2023,Ein Frankfurt,Werder Bremen,2,0,H,1.0,0.0,H,2022-2023,11.0,3.0,6.0,0.0,15.0,9.0,5.0,2.0,1.0,1.0,0.0,0.0
D1,19/02/2023,Union Berlin,Schalke 04,0,0,D,0.0,0.0,D,2022-2023,9.0,6.0,4.0,2.0,13.0,19.0,6.0,4.0,2.0,1.0,0.0,0.0
