Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,season,HTHG,HTAG,HTR
P1,02/05/2004,Beira Mar,Moreirense,1,0,H,2003-2004,1.0,0.0,H
P1,02/05/2004,Est Amadora,Guimaraes,0,1,A,2003-2004,0.0,0.0,D
P1,02/05/2004,Leiria,Boavista,2,0,H,2003-2004,1.0,0.0,H
P1,02/05/2004,Maritimo,Gil Vicente,2,0,H,2003-2004,2.0,0.0,H
P1,02/05/2004,Pacos Ferreira,Belenenses,1,1,D,2003-2004,0.0,1.0,A
P1,02/05/2004,Sp Braga,Academica,2,1,H,2003-2004,1.0,0.0,H
P1,02/05/2004,Sp Lisbon,Benfica,0,1,A,2003-2004,0.0,0.0,D
P1,09/05/2004,Academica,Est Amadora,4,1,H,2003-2004,3.0,0.0,H
P1,09/05/2004,Belenenses,Sp Braga,0,2,A,2003-2004,0.0,1.0,A
P1,09/05/2004,Benfica,Leiria,0,0,D,2003-2004,0.0,0.0,D
P1,09/05/2004,Boavista,Maritimo,2,1,H,2003-2004,1.0,0.0,H
P1,09/05/2004,Gil Vicente,Beira Mar,3,0,H,2003-2004,3.0,0.0,H
P1,09/05/2004,Guimaraes,Sp Lisbon,0,2,A,2003-2004,0.0,0.0,D
P1,09/05/2004,Moreirense,Alverca,3,1,H,2003-2004,0.0,0.0,D
P1,09/05/2004,Nacional,Rio Ave,4,0,H,2003-2004,0.0,0.0,D
P1,09/05/2004,Porto,Pacos Ferreira,3,1,H,2003-2004,1.0,1.0,D
P1,15/08/2014,Porto,Maritimo,2,0,H,2014-2015,1.0,0.0,H
P1,16/08/2014,Academica,Sp Lisbon,1,1,D,2014-2015,0.0,1.0,A
P1,16/08/2014,Gil Vicente,Guimaraes,1,3,A,2014-2015,0.0,1.0,A
P1,17/08/2014,Benfica,Pacos Ferreira,2,0,H,2014-2015,1.0,0.0,H
P1,17/08/2014,Nacional,Moreirense,0,1,A,2014-2015,0.0,0.0,D
P1,17/08/2014,Penafiel,Belenenses,1,3,A,2014-2015,1.0,1.0,D
P1,17/08/2014,Rio Ave,Setubal,2,0,H,2014-2015,0.0,0.0,D
P1,17/08/2014,Sp Braga,Boavista,3,0,H,2014-2015,1.0,0.0,H
P1,18/08/2014,Arouca,Estoril,1,1,D,2014-2015,1.0,1.0,D
P1,22/08/2014,Guimaraes,Penafiel,3,0,H,2014-2015,1.0,0.0,H
P1,23/08/2014,Maritimo,Academica,2,1,H,2014-2015,0.0,0.0,D
P1,23/08/2014,Pacos Ferreira,Porto,0,1,A,2014-2015,0.0,1.0,A
P1,23/08/2014,Sp Lisbon,Arouca,1,0,H,2014-2015,0.0,0.0,D
P1,24/08/2014,Belenenses,Nacional,3,1,H,2014-2015,2.0,0.0,H
P1,24/08/2014,Boavista,Benfica,0,1,A,2014-2015,0.0,1.0,A
P1,24/08/2014,Estoril,Rio Ave,1,5,A,2014-2015,0.0,2.0,A
P1,24/08/2014,Setubal,Gil Vicente,2,0,H,2014-2015,1.0,0.0,H
P1,25/08/2014,Moreirense,Sp Braga,0,0,D,2014-2015,0.0,0.0,D
P1,29/08/2014,Academica,Setubal,1,1,D,2014-2015,1.0,1.0,D
P1,30/08/2014,Belenenses,Guimaraes,0,3,A,2014-2015,0.0,2.0,A
P1,30/08/2014,Sp Braga,Estoril,2,1,H,2014-2015,1.0,0.0,H
P1,31/08/2014,Benfica,Sp Lisbon,1,1,D,2014-2015,1.0,1.0,D
P1,31/08/2014,Gil Vicente,Maritimo,1,2,A,2014-2015,1.0,0.0,H
P1,31/08/2014,Nacional,Arouca,2,0,H,2014-2015,1.0,0.0,H
P1,31/08/2014,Penafiel,Pacos Ferreira,0,1,A,2014-2015,0.0,0.0,D
P1,31/08/2014,Porto,Moreirense,3,0,H,2014-2015,0.0,0.0,D
P1,01/09/2014,Rio Ave,Boavista,4,0,H,2014-2015,2.0,0.0,H
P1,12/09/2014,Setubal,Benfica,0,5,A,2014-2015,0.0,3.0,A
P1,13/09/2014,Arouca,Sp Braga,1,0,H,2014-2015,1.0,0.0,H
P1,13/09/2014,Moreirense,Rio Ave,1,1,D,2014-2015,0.0,1.0,A
P1,13/09/2014,Sp Lisbon,Belenenses,1,1,D,2014-2015,1.0,1.0,D
P1,14/09/2014,Boavista,Academica,1,0,H,2014-2015,0.0,0.0,D
P1,14/09/2014,Estoril,Nacional,2,1,H,2014-2015,1.0,0.0,H
P1,14/09/2014,Guimaraes,Porto,1,1,D,2014-2015,0.0,0.0,D
P1,14/09/2014,Maritimo,Penafiel,2,0,H,2014-2015,0.0,0.0,D
P1,14/09/2014,Pacos Ferreira,Gil Vicente,1,1,D,2014-2015,1.0,0.0,H
P1,19/09/2014,Guimaraes,Pacos Ferreira,1,1,D,2014-2015,0.0,1.0,A
P1,20/09/2014,Nacional,Sp Braga,1,1,D,2014-2015,0.0,0.0,D
P1,20/09/2014,Penafiel,Setubal,2,0,H,2014-2015,1.0,0.0,H
P1,21/09/2014,Belenenses,Maritimo,1,0,H,2014-2015,0.0,0.0,D
P1,21/09/2014,Benfica,Moreirense,3,1,H,2014-2015,0.0,1.0,A
P1,21/09/2014,Gil Vicente,Sp Lisbon,0,4,A,2014-2015,0.0,2.0,A
P1,21/09/2014,Porto,Boavista,0,0,D,2014-2015,0.0,0.0,D
P1,21/09/2014,Rio Ave,Arouca,1,2,A,2014-2015,0.0,1.0,A
P1,22/09/2014,Academica,Estoril,2,2,D,2014-2015,2.0,1.0,H
P1,26/09/2014,Sp Lisbon,Porto,1,1,D,2014-2015,1.0,0.0,H
P1,27/09/2014,Estoril,Benfica,2,3,A,2014-2015,1.0,2.0,A
P1,27/09/2014,Sp Braga,Rio Ave,3,0,H,2014-2015,0.0,0.0,D
P1,28/09/2014,Arouca,Academica,0,1,A,2014-2015,0.0,1.0,A
P1,28/09/2014,Boavista,Gil Vicente,3,2,H,2014-2015,1.0,1.0,D
P1,28/09/2014,Maritimo,Guimaraes,4,0,H,2014-2015,4.0,0.0,H
P1,28/09/2014,Moreirense,Penafiel,0,0,D,2014-2015,0.0,0.0,D
P1,28/09/2014,Setubal,Nacional,2,0,H,2014-2015,2.0,0.0,H
P1,29/09/2014,Pacos Ferreira,Belenenses,2,0,H,2014-2015,1.0,0.0,H
P1,03/10/2014,Guimaraes,Boavista,3,0,H,2014-2015,1.0,0.0,H
P1,04/10/2014,Penafiel,Sp Lisbon,0,4,A,2014-2015,0.0,0.0,D
P1,05/10/2014,Academica,Moreirense,0,0,D,2014-2015,0.0,0.0,D
P1,05/10/2014,Belenenses,Setubal,1,1,D,2014-2015,0.0,1.0,A
P1,05/10/2014,Benfica,Arouca,4,0,H,2014-2015,0.0,0.0,D
P1,05/10/2014,Gil Vicente,Estoril,1,1,D,2014-2015,1.0,1.0,D
P1,05/10/2014,Nacional,Rio Ave,0,0,D,2014-2015,0.0,0.0,D
P1,05/10/2014,Pacos Ferreira,Maritimo,3,2,H,2014-2015,0.0,1.0,A
P1,05/10/2014,Porto,Sp Braga,2,1,H,2014-2015,1.0,1.0,D
P1,24/10/2014,Setubal,Guimaraes,0,1,A,2014-2015,0.0,0.0,D
P1,25/10/2014,Arouca,Porto,0,5,A,2014-2015,0.0,3.0,A
P1,25/10/2014,Boavista,Pacos Ferreira,1,2,A,2014-2015,0.0,1.0,A
P1,25/10/2014,Moreirense,Gil Vicente,2,0,H,2014-2015,0.0,0.0,D
P1,26/10/2014,Estoril,Belenenses,1,2,A,2014-2015,0.0,1.0,A
P1,26/10/2014,Nacional,Academica,1,0,H,2014-2015,0.0,0.0,D
P1,26/10/2014,Sp Braga,Benfica,2,1,H,2014-2015,1.0,1.0,D
P1,26/10/2014,Sp Lisbon,Maritimo,4,2,H,2014-2015,3.0,0.0,H
P1,27/10/2014,Rio Ave,Penafiel,3,2,H,2014-2015,2.0,1.0,H
P1,31/10/2014,Benfica,Rio Ave,1,0,H,2014-2015,0.0,0.0,D
P1,01/11/2014,Guimaraes,Sp Lisbon,3,0,H,2014-2015,2.0,0.0,H
P1,01/11/2014,Penafiel,Estoril,1,2,A,2014-2015,0.0,1.0,A
P1,01/11/2014,Porto,Nacional,2,0,H,2014-2015,1.0,0.0,H
P1,02/11/2014,Academica,Sp Braga,1,1,D,2014-2015,0.0,0.0,D
P1,02/11/2014,Gil Vicente,Arouca,1,1,D,2014-2015,0.0,0.0,D
P1,02/11/2014,Maritimo,Moreirense,1,2,A,2014-2015,0.0,1.0,A
P1,02/11/2014,Pacos Ferreira,Setubal,4,1,H,2014-2015,0.0,0.0,D
P1,03/11/2014,Belenenses,Boavista,3,1,H,2014-2015,3.0,1.0,H
P1,07/11/2014,Arouca,Guimaraes,1,2,A,2014-2015,0.0,0.0,D
P1,08/11/2014,Sp Braga,Gil Vicente,2,0,H,2014-2015,0.0,0.0,D
P1,09/11/2014,Boavista,Penafiel,1,0,H,2014-2015,0.0,0.0,D
P1,09/11/2014,Estoril,Porto,2,2,D,2014-2015,1.0,1.0,D
P1,09/11/2014,Moreirense,Belenenses,0,1,A,2014-2015,0.0,0.0,D
P1,09/11/2014,Nacional,Benfica,1,2,A,2014-2015,1.0,2.0,A
P1,09/11/2014,Setubal,Maritimo,1,0,H,2014-2015,1.0,0.0,H
P1,09/11/2014,Sp Lisbon,Pacos Ferreira,1,1,D,2014-2015,0.0,1.0,A
P1,10/11/2014,Rio Ave,Academica,3,0,H,2014-2015,2.0,0.0,H
P1,28/11/2014,Guimaraes,Moreirense,2,1,H,2014-2015,1.0,1.0,D
P1,29/11/2014,Belenenses,Arouca,0,0,D,2014-2015,0.0,0.0,D
P1,29/11/2014,Penafiel,Sp Braga,1,6,A,2014-2015,1.0,2.0,A
P1,29/11/2014,Sp Lisbon,Setubal,3,0,H,2014-2015,0.0,0.0,D
P1,30/11/2014,Academica,Benfica,0,2,A,2014-2015,0.0,2.0,A
P1,30/11/2014,Gil Vicente,Nacional,0,0,D,2014-2015,0.0,0.0,D
P1,30/11/2014,Maritimo,Boavista,4,0,H,2014-2015,1.0,0.0,H
P1,30/11/2014,Porto,Rio Ave,5,0,H,2014-2015,0.0,0.0,D
P1,01/12/2014,Pacos Ferreira,Estoril,1,1,D,2014-2015,0.0,0.0,D
P1,05/12/2014,Boavista,Sp Lisbon,1,3,A,2014-2015,0.0,0.0,D
P1,06/12/2014,Academica,Porto,0,3,A,2014-2015,0.0,2.0,A
P1,06/12/2014,Benfica,Belenenses,3,0,H,2014-2015,0.0,0.0,D
P1,06/12/2014,Estoril,Setubal,1,0,H,2014-2015,1.0,0.0,H
P1,06/12/2014,Rio Ave,Gil Vicente,0,0,D,2014-2015,0.0,0.0,D
P1,07/12/2014,Arouca,Penafiel,0,1,A,2014-2015,0.0,1.0,A
P1,07/12/2014,Moreirense,Pacos Ferreira,2,0,H,2014-2015,1.0,0.0,H
P1,07/12/2014,Sp Braga,Guimaraes,0,0,D,2014-2015,0.0,0.0,D
P1,08/12/2014,Nacional,Maritimo,3,0,H,2014-2015,0.0,0.0,D
P1,12/12/2014,Setubal,Boavista,0,1,A,2014-2015,0.0,0.0,D
P1,13/12/2014,Belenenses,Sp Braga,0,1,A,2014-2015,0.0,1.0,A
P1,13/12/2014,Gil Vicente,Academica,1,1,D,2014-2015,0.0,0.0,D
P1,13/12/2014,Pacos Ferreira,Arouca,2,1,H,2014-2015,0.0,1.0,A
P1,13/12/2014,Penafiel,Nacional,2,1,H,2014-2015,1.0,0.0,H
P1,14/12/2014,Guimaraes,Rio Ave,0,0,D,2014-2015,0.0,0.0,D
P1,14/12/2014,Maritimo,Estoril,0,0,D,2014-2015,0.0,0.0,D
P1,14/12/2014,Porto,Benfica,0,2,A,2014-2015,0.0,1.0,A
P1,14/12/2014,Sp Lisbon,Moreirense,1,1,D,2014-2015,0.0,1.0,A
P1,19/12/2014,Porto,Setubal,4,0,H,2014-2015,2.0,0.0,H
P1,20/12/2014,Estoril,Guimaraes,1,0,H,2014-2015,0.0,0.0,D
P1,21/12/2014,Academica,Penafiel,1,1,D,2014-2015,0.0,0.0,D
P1,21/12/2014,Arouca,Maritimo,1,0,H,2014-2015,0.0,0.0,D
P1,21/12/2014,Benfica,Gil Vicente,1,0,H,2014-2015,1.0,0.0,H
P1,21/12/2014,Moreirense,Boavista,1,0,H,2014-2015,1.0,0.0,H
P1,21/12/2014,Nacional,Sp Lisbon,0,1,A,2014-2015,0.0,0.0,D
P1,22/12/2014,Rio Ave,Belenenses,0,0,D,2014-2015,0.0,0.0,D
P1,22/12/2014,Sp Braga,Pacos Ferreira,3,0,H,2014-2015,3.0,0.0,H
P1,02/01/2015,Belenenses,Academica,0,0,D,2014-2015,0.0,0.0,D
P1,03/01/2015,Gil Vicente,Porto,1,5,A,2014-2015,0.0,1.0,A
P1,03/01/2015,Maritimo,Sp Braga,2,1,H,2014-2015,1.0,1.0,D
P1,03/01/2015,Pacos Ferreira,Rio Ave,1,2,A,2014-2015,0.0,1.0,A
P1,03/01/2015,Sp Lisbon,Estoril,3,0,H,2014-2015,1.0,0.0,H
P1,04/01/2015,Boavista,Arouca,3,1,H,2014-2015,1.0,0.0,H
P1,04/01/2015,Guimaraes,Nacional,4,0,H,2014-2015,3.0,0.0,H
P1,04/01/2015,Penafiel,Benfica,0,3,A,2014-2015,0.0,1.0,A
P1,04/01/2015,Setubal,Moreirense,2,1,H,2014-2015,0.0,1.0,A
P1,09/01/2015,Estoril,Moreirense,1,1,D,2014-2015,1.0,0.0,H
P1,10/01/2015,Academica,Pacos Ferreira,2,2,D,2014-2015,0.0,0.0,D
P1,10/01/2015,Benfica,Guimaraes,3,0,H,2014-2015,1.0,0.0,H
P1,10/01/2015,Porto,Belenenses,3,0,H,2014-2015,1.0,0.0,H
P1,11/01/2015,Arouca,Setubal,1,0,H,2014-2015,0.0,0.0,D
P1,11/01/2015,Gil Vicente,Penafiel,2,1,H,2014-2015,0.0,1.0,A
P1,11/01/2015,Nacional,Boavista,2,1,H,2014-2015,1.0,1.0,D
P1,11/01/2015,Rio Ave,Maritimo,0,0,D,2014-2015,0.0,0.0,D
P1,11/01/2015,Sp Braga,Sp Lisbon,0,1,A,2014-2015,0.0,0.0,D
P1,17/01/2015,Guimaraes,Academica,4,0,H,2014-2015,3.0,0.0,H
P1,17/01/2015,Penafiel,Porto,1,3,A,2014-2015,0.0,2.0,A
P1,18/01/2015,Belenenses,Gil Vicente,2,0,H,2014-2015,2.0,0.0,H
P1,18/01/2015,Boavista,Estoril,1,2,A,2014-2015,1.0,1.0,D
P1,18/01/2015,Maritimo,Benfica,0,4,A,2014-2015,0.0,1.0,A
P1,18/01/2015,Moreirense,Arouca,1,0,H,2014-2015,1.0,0.0,H
P1,18/01/2015,Pacos Ferreira,Nacional,2,3,A,2014-2015,0.0,1.0,A
P1,18/01/2015,Setubal,Sp Braga,1,3,A,2014-2015,1.0,0.0,H
P1,18/01/2015,Sp Lisbon,Rio Ave,4,2,H,2014-2015,1.0,1.0,D
P1,24/01/2015,Guimaraes,Gil Vicente,2,2,D,2014-2015,0.0,1.0,A
P1,25/01/2015,Belenenses,Penafiel,0,0,D,2014-2015,0.0,0.0,D
P1,25/01/2015,Boavista,Sp Braga,1,0,H,2014-2015,0.0,0.0,D
P1,25/01/2015,Estoril,Arouca,1,0,H,2014-2015,0.0,0.0,D
P1,25/01/2015,Maritimo,Porto,1,0,H,2014-2015,1.0,0.0,H
P1,25/01/2015,Moreirense,Nacional,2,3,A,2014-2015,1.0,0.0,H
P1,25/01/2015,Setubal,Rio Ave,4,1,H,2014-2015,1.0,1.0,D
P1,25/01/2015,Sp Lisbon,Academica,1,0,H,2014-2015,0.0,0.0,D
P1,26/01/2015,Pacos Ferreira,Benfica,1,0,H,2014-2015,0.0,0.0,D
P1,30/01/2015,Sp Braga,Moreirense,1,0,H,2014-2015,0.0,0.0,D
P1,31/01/2015,Benfica,Boavista,3,0,H,2014-2015,2.0,0.0,H
P1,31/01/2015,Nacional,Belenenses,2,1,H,2014-2015,1.0,1.0,D
P1,31/01/2015,Penafiel,Guimaraes,1,1,D,2014-2015,1.0,0.0,H
P1,01/02/2015,Academica,Maritimo,1,1,D,2014-2015,0.0,1.0,A
P1,01/02/2015,Arouca,Sp Lisbon,1,3,A,2014-2015,1.0,1.0,D
P1,01/02/2015,Gil Vicente,Setubal,1,1,D,2014-2015,1.0,0.0,H
P1,01/02/2015,Porto,Pacos Ferreira,5,0,H,2014-2015,3.0,0.0,H
P1,01/02/2015,Rio Ave,Estoril,2,1,H,2014-2015,1.0,0.0,H
P1,07/02/2015,Moreirense,Porto,0,2,A,2014-2015,0.0,1.0,A
P1,08/02/2015,Arouca,Nacional,3,3,D,2014-2015,1.0,2.0,A
P1,08/02/2015,Estoril,Sp Braga,0,2,A,2014-2015,0.0,0.0,D
P1,08/02/2015,Guimaraes,Belenenses,0,1,A,2014-2015,0.0,0.0,D
P1,08/02/2015,Maritimo,Gil Vicente,1,2,A,2014-2015,1.0,1.0,D
P1,08/02/2015,Pacos Ferreira,Penafiel,2,1,H,2014-2015,0.0,0.0,D
P1,08/02/2015,Setubal,Academica,0,0,D,2014-2015,0.0,0.0,D
P1,08/02/2015,Sp Lisbon,Benfica,1,1,D,2014-2015,0.0,0.0,D
P1,09/02/2015,Boavista,Rio Ave,1,1,D,2014-2015,0.0,1.0,A
P1,13/02/2015,Porto,Guimaraes,1,0,H,2014-2015,1.0,0.0,H
P1,14/02/2015,Belenenses,Sp Lisbon,1,1,D,2014-2015,0.0,0.0,D
P1,14/02/2015,Gil Vicente,Pacos Ferreira,1,0,H,2014-2015,0.0,0.0,D
P1,15/02/2015,Academica,Boavista,0,0,D,2014-2015,0.0,0.0,D
P1,15/02/2015,Benfica,Setubal,3,0,H,2014-2015,2.0,0.0,H
P1,15/02/2015,Penafiel,Maritimo,3,4,A,2014-2015,2.0,1.0,H
P1,15/02/2015,Rio Ave,Moreirense,1,1,D,2014-2015,1.0,1.0,D
P1,15/02/2015,Sp Braga,Arouca,2,0,H,2014-2015,1.0,0.0,H
P1,16/02/2015,Nacional,Estoril,1,0,H,2014-2015,0.0,0.0,D
P1,20/02/2015,Pacos Ferreira,Guimaraes,2,2,D,2014-2015,1.0,1.0,D
P1,21/02/2015,Moreirense,Benfica,1,3,A,2014-2015,1.0,0.0,H
P1,21/02/2015,Setubal,Penafiel,0,1,A,2014-2015,0.0,0.0,D
P1,21/02/2015,Sp Braga,Nacional,3,1,H,2014-2015,0.0,1.0,A
P1,22/02/2015,Arouca,Rio Ave,1,0,H,2014-2015,1.0,0.0,H
P1,22/02/2015,Estoril,Academica,1,2,A,2014-2015,0.0,1.0,A
P1,22/02/2015,Maritimo,Belenenses,1,2,A,2014-2015,1.0,1.0,D
P1,22/02/2015,Sp Lisbon,Gil Vicente,2,0,H,2014-2015,0.0,0.0,D
P1,23/02/2015,Boavista,Porto,0,2,A,2014-2015,0.0,0.0,D
P1,27/02/2015,Guimaraes,Maritimo,1,0,H,2014-2015,1.0,0.0,H
P1,28/02/2015,Benfica,Estoril,6,0,H,2014-2015,4.0,0.0,H
P1,28/02/2015,Gil Vicente,Boavista,1,1,D,2014-2015,0.0,0.0,D
P1,28/02/2015,Rio Ave,Sp Braga,0,2,A,2014-2015,0.0,0.0,D
P1,01/03/2015,Academica,Arouca,1,1,D,2014-2015,1.0,0.0,H
P1,01/03/2015,Nacional,Setubal,3,0,H,2014-2015,2.0,0.0,H
P1,01/03/2015,Penafiel,Moreirense,1,2,A,2014-2015,1.0,0.0,H
P1,01/03/2015,Porto,Sp Lisbon,3,0,H,2014-2015,1.0,0.0,H
P1,02/03/2015,Belenenses,Pacos Ferreira,0,1,A,2014-2015,0.0,1.0,A
P1,06/03/2015,Sp Braga,Porto,0,1,A,2014-2015,0.0,0.0,D
P1,07/03/2015,Setubal,Belenenses,1,1,D,2014-2015,1.0,1.0,D
P1,08/03/2015,Arouca,Benfica,1,3,A,2014-2015,1.0,0.0,H
P1,08/03/2015,Boavista,Guimaraes,3,1,H,2014-2015,0.0,1.0,A
P1,08/03/2015,Estoril,Gil Vicente,1,1,D,2014-2015,1.0,0.0,H
P1,08/03/2015,Maritimo,Pacos Ferreira,2,1,H,2014-2015,1.0,1.0,D
P1,08/03/2015,Moreirense,Academica,0,2,A,2014-2015,0.0,0.0,D
P1,09/03/2015,Rio Ave,Nacional,1,1,D,2014-2015,0.0,0.0,D
P1,09/03/2015,Sp Lisbon,Penafiel,3,2,H,2014-2015,2.0,2.0,D
P1,13/03/2015,Pacos Ferreira,Boavista,1,0,H,2014-2015,1.0,0.0,H
P1,14/03/2015,Belenenses,Estoril,2,2,D,2014-2015,1.0,1.0,D
P1,14/03/2015,Benfica,Sp Braga,2,0,H,2014-2015,1.0,0.0,H
P1,14/03/2015,Guimaraes,Setubal,0,1,A,2014-2015,0.0,0.0,D
P1,15/03/2015,Academica,Nacional,2,1,H,2014-2015,1.0,0.0,H
P1,15/03/2015,Gil Vicente,Moreirense,0,1,A,2014-2015,0.0,0.0,D
P1,15/03/2015,Maritimo,Sp Lisbon,0,1,A,2014-2015,0.0,1.0,A
P1,15/03/2015,Penafiel,Rio Ave,0,2,A,2014-2015,0.0,0.0,D
P1,15/03/2015,Porto,Arouca,1,0,H,2014-2015,1.0,0.0,H
P1,20/03/2015,Sp Braga,Academica,0,0,D,2014-2015,0.0,0.0,D
P1,21/03/2015,Estoril,Penafiel,3,3,D,2014-2015,1.0,2.0,A
P1,21/03/2015,Nacional,Porto,1,1,D,2014-2015,0.0,1.0,A
P1,21/03/2015,Rio Ave,Benfica,2,1,H,2014-2015,0.0,1.0,A
P1,22/03/2015,Arouca,Gil Vicente,3,1,H,2014-2015,1.0,0.0,H
P1,22/03/2015,Boavista,Belenenses,1,0,H,2014-2015,0.0,0.0,D
P1,22/03/2015,Moreirense,Maritimo,1,1,D,2014-2015,1.0,0.0,H
P1,22/03/2015,Sp Lisbon,Guimaraes,4,1,H,2014-2015,3.0,0.0,H
P1,23/03/2015,Setubal,Pacos Ferreira,0,0,D,2014-2015,0.0,0.0,D
P1,03/04/2015,Academica,Rio Ave,0,0,D,2014-2015,0.0,0.0,D
P1,03/04/2015,Gil Vicente,Sp Braga,0,2,A,2014-2015,0.0,2.0,A
P1,03/04/2015,Guimaraes,Arouca,1,0,H,2014-2015,0.0,0.0,D
P1,04/04/2015,Belenenses,Moreirense,2,0,H,2014-2015,2.0,0.0,H
P1,04/04/2015,Benfica,Nacional,3,1,H,2014-2015,2.0,0.0,H
P1,04/04/2015,Pacos Ferreira,Sp Lisbon,1,1,D,2014-2015,0.0,1.0,A
P1,04/04/2015,Penafiel,Boavista,2,2,D,2014-2015,0.0,1.0,A
P1,06/04/2015,Maritimo,Setubal,1,1,D,2014-2015,0.0,0.0,D
P1,06/04/2015,Porto,Estoril,5,0,H,2014-2015,2.0,0.0,H
P1,10/04/2015,Arouca,Belenenses,0,1,A,2014-2015,0.0,0.0,D
P1,11/04/2015,Benfica,Academica,5,1,H,2014-2015,3.0,0.0,H
P1,11/04/2015,Boavista,Maritimo,0,2,A,2014-2015,0.0,0.0,D
P1,11/04/2015,Moreirense,Guimaraes,2,1,H,2014-2015,0.0,1.0,A
P1,11/04/2015,Rio Ave,Porto,1,3,A,2014-2015,0.0,2.0,A
P1,12/04/2015,Nacional,Gil Vicente,3,2,H,2014-2015,1.0,0.0,H
P1,12/04/2015,Setubal,Sp Lisbon,1,2,A,2014-2015,0.0,2.0,A
P1,12/04/2015,Sp Braga,Penafiel,4,0,H,2014-2015,1.0,0.0,H
P1,13/04/2015,Estoril,Pacos Ferreira,1,0,H,2014-2015,0.0,0.0,D
P1,17/04/2015,Guimaraes,Sp Braga,1,0,H,2014-2015,0.0,0.0,D
P1,18/04/2015,Belenenses,Benfica,0,2,A,2014-2015,0.0,1.0,A
P1,18/04/2015,Porto,Academica,1,0,H,2014-2015,1.0,0.0,H
P1,19/04/2015,Gil Vicente,Rio Ave,0,0,D,2014-2015,0.0,0.0,D
P1,19/04/2015,Pacos Ferreira,Moreirense,0,0,D,2014-2015,0.0,0.0,D
P1,19/04/2015,Penafiel,Arouca,0,2,A,2014-2015,0.0,1.0,A
P1,19/04/2015,Setubal,Estoril,1,2,A,2014-2015,1.0,0.0,H
P1,19/04/2015,Sp Lisbon,Boavista,2,1,H,2014-2015,1.0,1.0,D
P1,20/04/2015,Maritimo,Nacional,1,1,D,2014-2015,1.0,0.0,H
P1,24/04/2015,Sp Braga,Belenenses,1,1,D,2014-2015,0.0,1.0,A
P1,25/04/2015,Academica,Gil Vicente,1,2,A,2014-2015,1.0,1.0,D
P1,25/04/2015,Estoril,Maritimo,1,1,D,2014-2015,0.0,0.0,D
P1,25/04/2015,Rio Ave,Guimaraes,1,1,D,2014-2015,0.0,1.0,A
P1,26/04/2015,Arouca,Pacos Ferreira,1,3,A,2014-2015,0.0,1.0,A
P1,26/04/2015,Benfica,Porto,0,0,D,2014-2015,0.0,0.0,D
P1,26/04/2015,Boavista,Setubal,0,0,D,2014-2015,0.0,0.0,D
P1,26/04/2015,Nacional,Penafiel,2,0,H,2014-2015,1.0,0.0,H
P1,27/04/2015,Moreirense,Sp Lisbon,1,4,A,2014-2015,1.0,3.0,A
P1,01/05/2015,Guimaraes,Estoril,2,0,H,2014-2015,1.0,0.0,H
P1,02/05/2015,Gil Vicente,Benfica,0,5,A,2014-2015,0.0,2.0,A
P1,02/05/2015,Sp Lisbon,Nacional,2,0,H,2014-2015,0.0,0.0,D
P1,03/05/2015,Boavista,Moreirense,3,1,H,2014-2015,1.0,0.0,H
P1,03/05/2015,Maritimo,Arouca,1,1,D,2014-2015,0.0,0.0,D
P1,03/05/2015,Penafiel,Academica,0,0,D,2014-2015,0.0,0.0,D
P1,03/05/2015,Setubal,Porto,0,2,A,2014-2015,0.0,1.0,A
P1,04/05/2015,Belenenses,Rio Ave,1,3,A,2014-2015,0.0,2.0,A
P1,04/05/2015,Pacos Ferreira,Sp Braga,2,2,D,2014-2015,0.0,1.0,A
P1,09/05/2015,Academica,Belenenses,1,1,D,2014-2015,0.0,0.0,D
P1,09/05/2015,Benfica,Penafiel,4,0,H,2014-2015,2.0,0.0,H
P1,09/05/2015,Rio Ave,Pacos Ferreira,0,0,D,2014-2015,0.0,0.0,D
P1,09/05/2015,Sp Braga,Maritimo,1,3,A,2014-2015,1.0,1.0,D
P1,10/05/2015,Arouca,Boavista,0,0,D,2014-2015,0.0,0.0,D
P1,10/05/2015,Estoril,Sp Lisbon,1,1,D,2014-2015,1.0,0.0,H
P1,10/05/2015,Moreirense,Setubal,3,1,H,2014-2015,1.0,0.0,H
P1,10/05/2015,Porto,Gil Vicente,2,0,H,2014-2015,1.0,0.0,H
P1,11/05/2015,Nacional,Guimaraes,2,2,D,2014-2015,1.0,2.0,A
P1,17/05/2015,Belenenses,Porto,1,1,D,2014-2015,0.0,1.0,A
P1,17/05/2015,Guimaraes,Benfica,0,0,D,2014-2015,0.0,0.0,D
P1,17/05/2015,Maritimo,Rio Ave,4,0,H,2014-2015,1.0,0.0,H
P1,17/05/2015,Moreirense,Estoril,1,1,D,2014-2015,0.0,0.0,D
P1,17/05/2015,Pacos Ferreira,Academica,3,2,H,2014-2015,1.0,0.0,H
P1,17/05/2015,Penafiel,Gil Vicente,2,1,H,2014-2015,0.0,0.0,D
P1,17/05/2015,Setubal,Arouca,2,1,H,2014-2015,2.0,0.0,H
P1,17/05/2015,Sp Lisbon,Sp Braga,4,1,H,2014-2015,1.0,1.0,D
P1,18/05/2015,Boavista,Nacional,0,1,A,2014-2015,0.0,1.0,A
P1,22/05/2015,Porto,Penafiel,2,0,H,2014-2015,0.0,0.0,D
P1,23/05/2015,Academica,Guimaraes,2,4,A,2014-2015,1.0,1.0,D
